bt_tickerId,bt_exchangeId,bt_type,bt_secType,bt_regionId,bt_currencyId,bt_currencyCode,bt_name,bt_symbol,bt_disSymbol,bt_disExchangeCode,bt_exchangeCode,bt_listStatus,bt_template,bt_tradeTime,bt_faTradeTime,bt_status,bt_close,bt_change,bt_changeRatio,bt_marketValue,bt_volume,bt_turnoverRate,bt_regionName,bt_regionIsoCode,bt_peTtm,bt_preClose,bt_fiftyTwoWkHigh,bt_fiftyTwoWkLow,bt_open,bt_high,bt_low,bt_vibrateRatio,bt_nextEarningDay,bt_estimateEarningsDate,bt_pchange,bt_pchRatio,bt_pprice,d_tickerId,d_exchangeId,d_regionId,d_symbol,d_unSymbol,d_tickerType,d_exchangeCode,d_belongTickerId,d_direction,d_weekly,d_quoteLotSize,d_expireDate,d_strikePrice,d_trdStatus,d_price,d_close,d_change,d_changeRatio,d_template,d_quoteMultiplier,d_cycle,v_dt,v_tickerId,v_volume,v_position,v_price,v_changeRatio,v_change,v_belongTickerId,v_middlePrice,v_turnover,v_positionChange,v_implVol,bt_netAsset,bt_totalAsset,d_expirationType,rank_type
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1039123075,189,6,VIX240214C00021000,VIX,7,OPRA,925323875,call,0,100,2024-02-14,21,0,3.79,3.79,0.16,0.0441,derivative,100,3,dr,1039123075,25102,22370,3.79,0.0441,0.16,925323875,3.75,84254.74,144,0.7422,,,1.0,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1039198478,189,6,VIX240214P00021000,VIX,7,OPRA,925323875,put,0,100,2024-02-14,21,0,3.10,3.10,-0.05,-0.0159,derivative,100,3,dr,1039198478,25101,21650,3.10,-0.0159,-0.05,925323875,3.04,81583.10,441,0.7422,,,1.0,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041993076,189,6,SPY231031P00409000,SPY,7,OPRA,913243251,put,1,100,2023-10-31,409,1,2.07,2.07,0.49,0.3101,derivative,100,2,dr,1041993076,24447,706,2.07,0.3101,0.49,913243251,2.08,44032.57,-545,0.1687,307954340358,382228994273,,volume
913243231,34,3,"[1, 34]",6,247,USD,Financial Select Sector SPDR® ETF,XLF,XLF,NYSEARCA,PSE,1,etf,2023-10-27T23:59:45.902+0000,2023-10-27T23:59:45.902+0000,A,31.45,-0.58,-0.0181,,73057348,,United States,US,0.0000,32.03,37.11,30.39,31.99,32.03,31.36,0.0208,,,0.00,0.0000,31.45,1034786598,189,6,XLF250117C00037000,XLF,7,OPRA,913243231,call,0,100,2025-01-17,37,1,1.08,1.08,-0.29,-0.2117,derivative,100,3,dr,1034786598,24002,11709,1.08,-0.2117,-0.29,913243231,1.11,25982.17,1,0.1806,18749211299,28750149959,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041848673,189,6,SPY231030P00404000,SPY,7,OPRA,913243251,put,1,100,2023-10-30,404,1,0.28,0.28,-0.07,-0.2000,derivative,100,2,dr,1041848673,23691,3600,0.28,-0.2000,-0.07,913243251,0.28,8453.51,2731,0.1461,307954340358,382228994273,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1041819391,189,6,IWM231030C00166000,IWM,7,OPRA,913243073,call,1,100,2023-10-30,166,,0.10,0.10,-0.67,-0.8701,derivative,100,2,dr,1041819391,23649,580,0.10,-0.8701,-0.67,913243073,0.11,5525.76,67,0.1866,41592328473,46987968789,,volume
913255598,96,2,[61],6,247,USD,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,207.30,1.54,0.0075,658990404354,94881173,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,0.34,0.0016,207.64,1041567669,189,6,TSLA231103P00205000,TSLA,7,OPRA,913255598,put,1,100,2023-11-03,205,1,4.90,4.90,-1.35,-0.2160,derivative,100,2,dr,1041567669,23632,4866,4.90,-0.2160,-1.35,913255598,4.93,111701.08,1341,0.5331,,,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1018480876,189,6,IWM231215P00200000,IWM,7,OPRA,913243073,put,0,100,2023-12-15,200,1,38.04,38.04,3.41,0.0985,derivative,100,3,dr,1018480876,23601,3227,38.04,0.0985,3.41,913243073,37.87,896707.56,0,0.2068,41592328473,46987968789,,volume
913257299,96,2,[61],6,247,USD,Alphabet Inc,GOOGL,GOOGL,NASDAQ,NSQ,1,stock,2023-10-27T23:59:33.974+0000,2023-10-27T23:59:33.974+0000,A,122.17,-0.11,-0.0009,1529079720000,44566506,0.0036,United States,US,24.6519,122.28,141.22,83.34,122.88,123.31,120.21,0.0254,,01/31-02/05,-0.17,-0.0014,122.00,1039862764,189,6,GOOGL250117C00220000,GOOGL,7,OPRA,913257299,call,0,100,2025-01-17,220,1,1.22,1.22,0.09,0.0796,derivative,100,3,dr,1039862764,23592,66,1.22,0.0796,0.09,913257299,1.24,28024.75,0,0.2935,,,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041848592,189,6,SPY231030P00402000,SPY,7,OPRA,913243251,put,1,100,2023-10-30,402,1,0.13,0.13,-0.09,-0.4091,derivative,100,2,dr,1041848592,23479,8031,0.13,-0.4091,-0.09,913243251,0.14,4338.64,1709,0.1510,307954340358,382228994273,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1038121325,189,6,IWM231117P00155000,IWM,7,OPRA,913243073,put,0,100,2023-11-17,155,1,1.44,1.44,0.31,0.2743,derivative,100,3,dr,1038121325,23333,84462,1.44,0.2743,0.31,913243073,1.42,32487.88,209,0.2720,41592328473,46987968789,,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041478327,189,6,QQQ231103C00355000,QQQ,7,OPRA,913243249,call,1,100,2023-11-03,355,1,1.23,1.23,-0.35,-0.2215,derivative,100,2,dr,1041478327,23285,6272,1.23,-0.2215,-0.35,913243249,1.23,29680.58,795,0.2269,139056373473,191801909368,,volume
913257561,96,2,[61],6,247,USD,Nvidia Corporation,NVDA,NVDA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:59.145+0000,2023-10-27T23:59:59.145+0000,A,405.00,1.74,0.0043,1000350000000,41678441,0.0169,United States,US,97.8332,403.26,502.66,129.56,411.30,412.06,400.15,0.0295,2023-11-21,,0.60,0.0015,405.60,1041569771,189,6,NVDA231103P00400000,NVDA,7,OPRA,913257561,put,1,100,2023-11-03,400,1,7.95,7.95,-2.00,-0.2010,derivative,100,2,dr,1041569771,23251,5920,7.95,-0.2010,-2.00,913257561,7.83,188615.34,1896,0.4634,,,,volume
913255598,96,2,[61],6,247,USD,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,207.30,1.54,0.0075,658990404354,94881173,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,0.34,0.0016,207.64,1034577679,189,6,TSLA240119P00450000,TSLA,7,OPRA,913255598,put,0,100,2024-01-19,450,1,242.95,242.95,1.79,0.0074,derivative,100,3,dr,1034577679,23050,2105,242.95,0.0074,1.79,913255598,243.10,5614193.00,0,0.6216,,,,volume
913243879,34,3,"[1, 34]",6,247,USD,iShares MSCI Emerging Markets ETF,EEM,EEM,NYSEARCA,PSE,1,etf,2023-10-27T23:26:44.709+0000,2023-10-27T23:26:44.709+0000,A,36.53,-0.03,-0.0008,,34216881,,United States,US,0.0000,36.56,42.53,33.92,36.89,36.95,36.47,0.0130,,,0.02,0.0005,36.55,1019640770,189,6,EEM231215C00035000,EEM,7,OPRA,913243879,call,0,100,2023-12-15,35,1,2.24,2.24,-1.36,-0.3778,derivative,100,3,dr,1019640770,23013,21587,2.24,-0.3778,-1.36,913243879,2.24,51089.16,0,0.2144,24465162009,16242798995,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041483970,189,6,SPY231103C00420000,SPY,7,OPRA,913243251,call,1,100,2023-11-03,420,1,1.18,1.18,-0.99,-0.4562,derivative,100,2,dr,1041483970,22833,9625,1.18,-0.4562,-0.99,913243251,1.18,34905.53,3417,0.1836,307954340358,382228994273,,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1037776211,189,6,VIX231115P00019000,VIX,7,OPRA,925323875,put,0,100,2023-11-15,19,0,0.81,0.81,-0.29,-0.2636,derivative,100,3,dr,1037776211,22760,214731,0.81,-0.2636,-0.29,925323875,0.81,20358.98,3381,0.9206,,,1.0,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041820907,189,6,QQQ231030P00340000,QQQ,7,OPRA,913243249,put,1,100,2023-10-30,340,,0.46,0.46,-0.85,-0.6489,derivative,100,2,dr,1041820907,22712,5314,0.46,-0.6489,-0.85,913243249,0.47,13436.18,1067,0.1758,139056373473,191801909368,,volume
913244105,34,3,"[1, 34]",6,247,USD,iShares China Large-Cap ETF,FXI,FXI,NYSEARCA,PSE,1,etf,2023-10-27T23:59:48.943+0000,2023-10-27T23:59:48.943+0000,A,25.67,0.09,0.0035,,28660631,,United States,US,0.0000,25.58,33.38,20.87,25.97,26.06,25.59,0.0182,,,-0.04,-0.0014,25.64,1039395680,189,6,FXI240119C00032850,FXI,7,OPRA,913244105,call,0,100,2024-01-19,32.85,1,0.06,0.06,-0.02,-0.2500,derivative,100,3,dr,1039395680,22575,16891,0.06,-0.2500,-0.02,913244105,0.07,904.50,0,0.2999,3493439369,4788801020,,volume
913243231,34,3,"[1, 34]",6,247,USD,Financial Select Sector SPDR® ETF,XLF,XLF,NYSEARCA,PSE,1,etf,2023-10-27T23:59:45.902+0000,2023-10-27T23:59:45.902+0000,A,31.45,-0.58,-0.0181,,73057348,,United States,US,0.0000,32.03,37.11,30.39,31.99,32.03,31.36,0.0208,,,0.00,0.0000,31.45,1042018397,189,6,XLF231117P00030500,XLF,7,OPRA,913243231,put,0,100,2023-11-17,30.5,,0.33,0.33,0.13,0.6500,derivative,100,3,dr,1042018397,22492,10069,0.33,0.6500,0.13,913243231,0.34,6324.40,39,0.2506,18749211299,28750149959,,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1037697044,189,6,VIX231115C00020000,VIX,7,OPRA,925323875,call,0,100,2023-11-15,20,0,2.39,2.39,0.28,0.1327,derivative,100,3,dr,1037697044,22460,147037,2.39,0.1327,0.28,925323875,2.34,44490.17,-5241,0.9672,,,1.0,volume
913243249,95,3,"[1, 34]",6,247,USD,Invesco QQQ Trust,QQQ,QQQ,NASDAQ,NMS,1,etf,2023-10-27T23:59:57.215+0000,2023-10-27T23:59:57.215+0000,A,345.31,1.65,0.0048,,63476707,,United States,US,0,343.66,387.98,259.08,346.43,348.84,344.08,0.0139,,,0.12,0.0003,345.43,1041562904,189,6,QQQ231103C00350000,QQQ,7,OPRA,913243249,call,1,100,2023-11-03,350,1,2.83,2.83,-0.41,-0.1265,derivative,100,2,dr,1041562904,22452,7769,2.83,-0.1265,-0.41,913243249,2.83,73592.00,6418,0.2401,139056373473,191801909368,,volume
913256180,96,2,[61],6,247,USD,Amazon Com,AMZN,AMZN,NASDAQ,NSQ,1,stock,2023-10-27T23:59:51.127+0000,2023-10-27T23:59:51.127+0000,A,127.74,8.17,0.0683,1317989486681,125309313,0.0121,United States,US,101.5583,119.57,145.86,81.43,126.20,130.02,125.52,0.0376,2023-10-26,,-0.03,-0.0002,127.71,1041565520,189,6,AMZN231103P00125000,AMZN,7,OPRA,913256180,put,1,100,2023-11-03,125,1,1.47,1.47,-6.88,-0.8240,derivative,100,2,dr,1041565520,22142,2879,1.47,-0.8240,-6.88,913256180,1.47,30901.95,216,0.3838,,,,volume
913255598,96,2,[61],6,247,USD,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,207.30,1.54,0.0075,658990404354,94881173,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,0.34,0.0016,207.64,1041561903,189,6,TSLA231103C00215000,TSLA,7,OPRA,913255598,call,1,100,2023-11-03,215,1,2.87,2.87,-0.17,-0.0559,derivative,100,2,dr,1041561903,22127,9585,2.87,-0.0559,-0.17,913255598,2.89,77556.58,1984,0.5037,,,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041597265,189,6,SPY231103P00412000,SPY,7,OPRA,913243251,put,1,100,2023-11-03,412,1,5.07,5.07,1.09,0.2739,derivative,100,2,dr,1041597265,21950,11813,5.07,0.2739,1.09,913243251,5.08,94479.39,5628,0.2016,307954340358,382228994273,,volume
913255275,11,2,[61],6,247,USD,Ford Mtr Co Del,F,F,NYSE,NYSE,1,stock,2023-10-27T23:59:55.256+0000,2023-10-27T23:59:55.256+0000,A,9.96,-1.39,-0.1225,39862166995,187029559,0.0467,United States,US,9.7019,11.35,15.42,9.90,10.93,10.97,9.90,0.0943,2023-10-26,10/25-10/31,0.02,0.0020,9.98,1041563156,189,6,F231103C00010500,F,7,OPRA,913255275,call,1,100,2023-11-03,10.5,1,0.06,0.06,-1.03,-0.9450,derivative,100,2,dr,1041563156,21882,94,0.06,-0.9450,-1.03,913255275,0.06,2736.08,31,0.4952,,,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041848639,189,6,SPY231030P00403000,SPY,7,OPRA,913243251,put,1,100,2023-10-30,403,1,0.19,0.19,-0.08,-0.2963,derivative,100,2,dr,1041848639,21879,2982,0.19,-0.2963,-0.08,913243251,0.19,5832.15,2070,0.1482,307954340358,382228994273,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041980640,189,6,SPY231031C00415000,SPY,7,OPRA,913243251,call,1,100,2023-10-31,415,1,1.10,1.10,-1.55,-0.5849,derivative,100,2,dr,1041980640,21701,1674,1.10,-0.5849,-1.55,913243251,1.10,35696.37,1212,0.1558,307954340358,382228994273,,volume
913243879,34,3,"[1, 34]",6,247,USD,iShares MSCI Emerging Markets ETF,EEM,EEM,NYSEARCA,PSE,1,etf,2023-10-27T23:26:44.709+0000,2023-10-27T23:26:44.709+0000,A,36.53,-0.03,-0.0008,,34216881,,United States,US,0.0000,36.56,42.53,33.92,36.89,36.95,36.47,0.0130,,,0.02,0.0005,36.55,1035710997,189,6,EEM240315P00037000,EEM,7,OPRA,913243879,put,0,100,2024-03-15,37,1,1.83,1.83,-0.04,-0.0214,derivative,100,3,dr,1035710997,21400,102491,1.83,-0.0214,-0.04,913243879,1.90,39270.00,490,0.1875,24465162009,16242798995,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041958588,189,6,SPY231031P00408000,SPY,7,OPRA,913243251,put,1,100,2023-10-31,408,,1.72,1.72,0.39,0.2932,derivative,100,2,dr,1041958588,21372,11344,1.72,0.2932,0.39,913243251,1.73,31316.75,5228,0.1704,307954340358,382228994273,,volume
913243073,34,3,"[1, 34]",6,247,USD,iShares Russell 2000 ETF,IWM,IWM,NYSEARCA,PSE,1,etf,2023-10-27T23:58:49.940+0000,2023-10-27T23:58:49.940+0000,A,162.21,-1.93,-0.0118,,46017094,,United States,US,0.0000,164.14,199.26,161.67,164.52,164.83,161.67,0.0193,,,-0.20,-0.0012,162.01,1037963078,189,6,IWM231117C00173000,IWM,7,OPRA,913243073,call,0,100,2023-11-17,173,1,0.45,0.45,-0.38,-0.4578,derivative,100,3,dr,1037963078,21280,12943,0.45,-0.4578,-0.38,913243073,0.45,10615.83,-1050,0.2104,41592328473,46987968789,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041995470,189,6,SPY231031C00412000,SPY,7,OPRA,913243251,call,1,100,2023-10-31,412,,2.22,2.22,-2.08,-0.4837,derivative,100,2,dr,1041995470,21272,1040,2.22,-0.4837,-2.08,913243251,2.23,60692.88,970,0.1626,307954340358,382228994273,,volume
950178653,96,2,[61],6,247,USD,Sofi Technologies Inc,SOFI,SOFI,NASDAQ,NSQ,1,stock,2023-10-27T23:59:59.681+0000,2023-10-27T23:59:59.681+0000,A,6.87,-0.03,-0.0043,6527285715,45332086,0.0477,United States,US,-26.8569,6.90,11.70,4.240,7.07,7.08,6.85,0.0333,2023-10-30,,0.07,0.0102,6.94,1041485361,189,6,SOFI231103P00005500,SOFI,7,OPRA,950178653,put,1,100,2023-11-03,5.5,1,0.14,0.14,-0.01,-0.0667,derivative,100,2,dr,1041485361,20966,5902,0.14,-0.0667,-0.01,950178653,0.14,3117.86,5100,1.8060,,,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041823619,189,6,SPY231030C00419000,SPY,7,OPRA,913243251,call,1,100,2023-10-30,419,1,0.07,0.07,-0.73,-0.9125,derivative,100,2,dr,1041823619,20792,6027,0.07,-0.9125,-0.73,913243251,0.08,6519.34,3061,0.1248,307954340358,382228994273,,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1037776227,189,6,VIX231115P00016000,VIX,7,OPRA,925323875,put,0,100,2023-11-15,16,0,0.09,0.09,-0.05,-0.3571,derivative,100,3,dr,1037776227,20552,190330,0.09,-0.3571,-0.05,925323875,0.09,2466.79,-3538,0.8077,,,1.0,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1018462905,189,6,SPY231215P00450000,SPY,7,OPRA,913243251,put,0,100,2023-12-15,450,1,40.51,40.51,2.76,0.0731,derivative,100,3,dr,1018462905,20503,19527,40.51,0.0731,2.76,913243251,39.35,829905.00,-1708,0.1452,307954340358,382228994273,,volume
913255598,96,2,[61],6,247,USD,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,2023-10-27T23:59:58.141+0000,2023-10-27T23:59:58.141+0000,A,207.30,1.54,0.0075,658990404354,94881173,0.0298,United States,US,66.7977,205.76,299.29,101.81,210.60,214.20,205.77,0.0323,,01/23-01/29,0.34,0.0016,207.64,1041486572,189,6,TSLA231103P00100000,TSLA,7,OPRA,913255598,put,1,100,2023-11-03,100,1,0.01,0.01,0,0.0000,derivative,100,2,dr,1041486572,20455,2007,0.01,0.0000,0.00,913255598,0.01,204.55,0,1.7101,,,,volume
913242920,34,3,"[2, 34]",6,247,USD,iShares iBoxx $ High Yield Corp Bd ETF,HYG,HYG,NYSEARCA,PSE,1,etf,2023-10-27T23:56:11.975+0000,2023-10-27T23:56:11.975+0000,A,72.36,-0.09,-0.0012,,35621800,,United States,US,0.0000,72.45,77.34,71.68,72.52,72.61,72.23,0.0052,,,0.04,0.0006,72.40,1041565571,189,6,HYG231103C00073500,HYG,7,OPRA,913242920,call,1,100,2023-11-03,73.5,1,0.02,0.02,-0.02,-0.5000,derivative,100,2,dr,1041565571,20403,6129,0.02,-0.5000,-0.02,913242920,0.04,1481.31,0,0.1096,31329737864,11032011068,,volume
913243145,34,3,"[1, 34]",6,247,USD,iShares MSCI EAFE ETF,EFA,EFA,NYSEARCA,PSE,1,etf,2023-10-27T20:58:30.036+0000,2023-10-27T20:58:30.036+0000,A,65.84,-0.20,-0.0030,,24116447,,United States,US,0.0000,66.04,74.74,58.06,66.50,66.53,65.68,0.0126,,,0.00,0.0000,65.84,1019695598,189,6,EFA231215P00065000,EFA,7,OPRA,913243145,put,0,100,2023-12-15,65,1,1.25,1.25,0.08,0.0684,derivative,100,3,dr,1019695598,20400,75967,1.25,0.0684,0.08,913243145,1.26,25588.31,0,0.1903,48797966452,44531619295,,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041995559,189,6,SPY231031C00413000,SPY,7,OPRA,913243251,call,1,100,2023-10-31,413,,1.79,1.79,-1.94,-0.5201,derivative,100,2,dr,1041995559,20386,1388,1.79,-0.5201,-1.94,913243251,1.80,51201.39,1246,0.1604,307954340358,382228994273,,volume
913256180,96,2,[61],6,247,USD,Amazon Com,AMZN,AMZN,NASDAQ,NSQ,1,stock,2023-10-27T23:59:51.127+0000,2023-10-27T23:59:51.127+0000,A,127.74,8.17,0.0683,1317989486681,125309313,0.0121,United States,US,101.5583,119.57,145.86,81.43,126.20,130.02,125.52,0.0376,2023-10-26,,-0.03,-0.0002,127.71,1039105870,189,6,AMZN231117C00135000,AMZN,7,OPRA,913256180,call,0,100,2023-11-17,135,1,1.48,1.48,0.22,0.1746,derivative,100,3,dr,1039105870,20347,54596,1.48,0.1746,0.22,913256180,1.51,34000.08,116,0.3187,,,,volume
925323875,196,1,,6,247,USD,CBOE Market Volatility Index,VIX,VIX,CBOE,CBOE-CSMI,1,index,2023-10-27T20:15:01.236+0000,,B,21.27,0.59,0.0285,,,,United States,US,0,20.68,34.88,12.68,20.39,22.07,19.72,0.114,,,,,,1037697087,189,6,VIX231115C00035000,VIX,7,OPRA,925323875,call,0,100,2023-11-15,35,0,0.39,0.39,0.00,0.0000,derivative,100,3,dr,1037697087,20119,91180,0.39,0.0000,0.00,925323875,0.36,6809.66,-185,1.6310,,,1.0,volume
913243251,34,3,"[1, 34]",6,247,USD,SPDR® S&P 500 ETF Trust,SPY,SPY,NYSEARCA,PSE,1,etf,2023-10-27T23:59:57.783+0000,2023-10-27T23:59:57.783+0000,A,410.68,-1.87,-0.0045,,107367671,,United States,US,0.0000,412.55,459.44,368.79,414.19,414.60,409.21,0.0131,,,-0.28,-0.0007,410.40,1041627530,189,6,SPY231103C00413000,SPY,7,OPRA,913243251,call,1,100,2023-11-03,413,1,3.65,3.65,-1.71,-0.3190,derivative,100,2,dr,1041627530,20099,1374,3.65,-0.3190,-1.71,913243251,3.65,87561.39,935,0.1996,307954340358,382228994273,,volume
