Date,Value
2012-02-11,370500.0
2012-02-04,372000.0
2012-01-28,377750.0
2012-01-21,378750.0
2012-01-14,384500.0
2012-01-07,398750.0
2011-12-31,374500.0
2011-12-24,377250.0
2011-12-17,380000.0
2011-12-10,384250.0
2011-12-03,388000.0
2011-11-26,389250.0
2011-11-19,389750.0
2011-11-12,394250.0
2011-11-05,397250.0
2011-10-29,401750.0
2011-10-22,403250.0
2011-10-15,404000.0
2011-10-08,410750.0
2011-10-01,415500.0
2011-09-24,417750.0
2011-09-17,418500.0
2011-09-10,416750.0
2011-09-03,411750.0
2011-08-27,409500.0
2011-08-20,408750.0
2011-08-13,407750.0
2011-08-06,410500.0
2011-07-30,411250.0
2011-07-23,414250.0
2011-07-16,416750.0
2011-07-09,415750.0
2011-07-02,417000.0
2011-06-25,418250.0
2011-06-18,417500.0
2011-06-11,419250.0
2011-06-04,419500.0
2011-05-28,422500.0
2011-05-21,435000.0
2011-05-14,434750.0
2011-05-07,431750.0
2011-04-30,427000.0
2011-04-23,408750.0
2011-04-16,403000.0
2011-04-09,404250.0
2011-04-02,401250.0
2011-03-26,406000.0
2011-03-19,402500.0
2011-03-12,399250.0
2011-03-05,404500.0
2011-02-26,401500.0
2011-02-19,410250.0
2011-02-12,423250.0
2011-02-05,422250.0
2011-01-29,430250.0
2011-01-22,428500.0
2011-01-15,418000.0
2011-01-08,418750.0
2011-01-01,416500.0
2010-12-25,420250.0
2010-12-18,427250.0
2010-12-11,423000.0
2010-12-04,424750.0
2010-11-27,426250.0
2010-11-20,431500.0
2010-11-13,437750.0
2010-11-06,440750.0
2010-10-30,447000.0
2010-10-23,445250.0
2010-10-16,452000.0
2010-10-09,455750.0
2010-10-02,452000.0
2010-09-25,453500.0
2010-09-18,455500.0
2010-09-11,456750.0
2010-09-04,467250.0
2010-08-28,475000.0
2010-08-21,477250.0
2010-08-14,477500.0
2010-08-07,471500.0
2010-07-31,460500.0
2010-07-24,455000.0
2010-07-17,454750.0
2010-07-10,452250.0
2010-07-03,459250.0
2010-06-26,460500.0
2010-06-19,459000.0
2010-06-12,461750.0
2010-06-05,463500.0
2010-05-29,461500.0
2010-05-22,459750.0
2010-05-15,456250.0
2010-05-08,455000.0
2010-05-01,462000.0
2010-04-24,469000.0
2010-04-17,471500.0
2010-04-10,472250.0
2010-04-03,472000.0
2010-03-27,470250.0
2010-03-20,477500.0
2010-03-13,484500.0
2010-03-06,487250.0
2010-02-27,485750.0
2010-02-20,487750.0
2010-02-13,480500.0
2010-02-06,485000.0
2010-01-30,485750.0
2010-01-23,475750.0
2010-01-16,475000.0
2010-01-09,468000.0
2010-01-02,475250.0
2009-12-26,485500.0
2009-12-19,487250.0
2009-12-12,488000.0
2009-12-05,490250.0
2009-11-28,494000.0
2009-11-21,505750.0
2009-11-14,517750.0
2009-11-07,523750.0
2009-10-31,523500.0
2009-10-24,526250.0
2009-10-17,532250.0
2009-10-10,533500.0
2009-10-03,541250.0
2009-09-26,547500.0
2009-09-19,550000.0
2009-09-12,556000.0
2009-09-05,561000.0
2009-08-29,560250.0
2009-08-22,558000.0
2009-08-15,564750.0
2009-08-08,564250.0
2009-08-01,562000.0
2009-07-25,566500.0
2009-07-18,568250.0
2009-07-11,580250.0
2009-07-04,592500.0
2009-06-27,598250.0
2009-06-20,601500.0
2009-06-13,601000.0
2009-06-06,607250.0
2009-05-30,614500.0
2009-05-23,613250.0
2009-05-16,616750.0
2009-05-09,621500.0
2009-05-02,615000.0
2009-04-25,627750.0
2009-04-18,639000.0
2009-04-11,644500.0
2009-04-04,657500.0
2009-03-28,659250.0
2009-03-21,656000.0
2009-03-14,654500.0
2009-03-07,649750.0
2009-02-28,644000.0
2009-02-21,638250.0
2009-02-14,621000.0
2009-02-07,610750.0
2009-01-31,589250.0
2009-01-24,557750.0
2009-01-17,544500.0
2009-01-10,543500.0
2009-01-03,547250.0
2008-12-27,564000.0
2008-12-20,563000.0
2008-12-13,549250.0
2008-12-06,541750.0
2008-11-29,527250.0
2008-11-22,517500.0
2008-11-15,504500.0
2008-11-08,490000.0
2008-11-01,477250.0
2008-10-25,475250.0
2008-10-18,476000.0
2008-10-11,477250.0
2008-10-04,474250.0
2008-09-27,464000.0
2008-09-20,453750.0
2008-09-13,438250.0
2008-09-06,432000.0
2008-08-30,429250.0
2008-08-23,430750.0
2008-08-16,434000.0
2008-08-09,428500.0
2008-08-02,417250.0
2008-07-26,398000.0
2008-07-19,387500.0
2008-07-12,382250.0
2008-07-05,380500.0
2008-06-28,383250.0
